RANGEFREQ,ANTEN,WIFI,RATE,BANDWIDTH,CHANNEL,POWER-LIMIT,POWER-ACTUAL,EVM-MAX,EVM-ACTUAL,FREQ-ERROR,RESULT
2G,1,802.11n,MCS7,20,4,17~21.5,18.83,-28,-30.8,733,PASS
2G,1,802.11n,MCS7,20,5,17~21.5,18.77,-28,-31.1,751,PASS
2G,1,802.11n,MCS7,20,6,17~21.5,18.65,-28,-31,720,PASS
2G,1,802.11n,MCS7,20,7,17~21.5,19.04,-28,-29.9,737,PASS
2G,1,802.11n,MCS7,20,8,17~21.5,18.86,-28,-30.3,828,PASS
2G,1,802.11n,MCS7,20,9,17~21.5,18.76,-28,-30.3,741,PASS
2G,1,802.11n,MCS7,20,10,17~21.5,18.61,-28,-31,764,PASS
2G,1,802.11n,MCS7,20,11,17~21.5,19.34,-28,-28.4,782,PASS
2G,1,802.11n,MCS7,20,12,17~21.5,19.2,-28,-28.7,762,PASS
2G,1,802.11n,MCS7,20,13,17~21.5,18.95,-28,-29.1,725,PASS
2G,2,802.11n,MCS7,20,1,17~21.5,19.02,-28,-32.9,1172,PASS
2G,2,802.11n,MCS7,20,2,17~21.5,19.1,-28,-32.5,1184,PASS
2G,2,802.11n,MCS7,20,3,17~21.5,18.88,-28,-31.9,1121,PASS
2G,2,802.11n,MCS7,20,4,17~21.5,18.88,-28,-31.6,1096,PASS
2G,2,802.11n,MCS7,20,5,17~21.5,18.93,-28,-31.3,1150,PASS
2G,2,802.11n,MCS7,20,6,17~21.5,19.01,-28,-31.6,1188,PASS
2G,2,802.11n,MCS7,20,7,17~21.5,19.05,-28,-30.9,1192,PASS
2G,2,802.11n,MCS7,20,8,17~21.5,19.03,-28,-31.2,1209,PASS
2G,2,802.11n,MCS7,20,9,17~21.5,19,-28,-31,1185,PASS
2G,2,802.11n,MCS7,20,10,17~21.5,18.96,-28,-30.9,1158,PASS
2G,2,802.11n,MCS7,20,11,17~21.5,18.9,-28,-31.5,1185,PASS
2G,2,802.11n,MCS7,20,12,17~21.5,18.84,-28,-31.4,1190,PASS
2G,2,802.11n,MCS7,20,13,17~21.5,18.74,-28,-32,1155,PASS
5G,1,802.11g,MCS7,20,184,16~20.5,18.7,-25,-28.3,2616,PASS
5G,1,802.11g,MCS7,20,36,16~20.5,18.28,-25,-32.6,2796,PASS
5G,1,802.11g,MCS7,20,40,16~20.5,17.91,-25,-33.3,2717,PASS
5G,1,802.11g,MCS7,20,44,16~20.5,18.49,-25,-29.7,2779,PASS
5G,1,802.11g,MCS7,20,48,16~20.5,18.56,-25,-28.8,2790,PASS
5G,1,802.11g,MCS7,20,52,16~20.5,18.43,-25,-30.6,2763,PASS
5G,1,802.11g,MCS7,20,56,16~20.5,18.39,-25,-29.7,2784,PASS
5G,1,802.11g,MCS7,20,60,16~20.5,18.83,-25,-26.6,2845,PASS
5G,1,802.11g,MCS7,20,64,16~20.5,18.32,-25,-26.5,2715,PASS
5G,1,802.11g,MCS7,20,100,16~20.5,18.53,-25,-32.7,2883,PASS
5G,1,802.11g,MCS7,20,104,16~20.5,18.69,-25,-33,2958,PASS
5G,1,802.11g,MCS7,20,108,16~20.5,18.4,-25,-33.8,2942,PASS
5G,1,802.11g,MCS7,20,112,16~20.5,18.29,-25,-34.4,2853,PASS
5G,1,802.11g,MCS7,20,116,16~20.5,18.26,-25,-35.1,2759,PASS
5G,1,802.11g,MCS7,20,120,16~20.5,18.67,-25,-33.5,2877,PASS
5G,1,802.11g,MCS7,20,124,16~20.5,18.4,-25,-32.6,2739,PASS
5G,1,802.11g,MCS7,20,128,16~20.5,18.58,-25,-30.1,2882,PASS
5G,1,802.11g,MCS7,20,132,16~20.5,18.33,-25,-29.4,2891,PASS
5G,1,802.11g,MCS7,20,136,16~20.5,18.47,-25,-28.9,2919,PASS
5G,1,802.11g,MCS7,20,140,16~20.5,18.76,-25,-29.5,2860,PASS
5G,1,802.11g,MCS7,20,144,16~20.5,19.02,-25,-29.7,2909,PASS
5G,1,802.11g,MCS7,20,149,16~20.5,18.37,-25,-33.2,3046,PASS
5G,1,802.11g,MCS7,20,153,16~20.5,18.33,-25,-33.5,2834,PASS
5G,1,802.11g,MCS7,20,157,16~20.5,18.59,-25,-33.9,2800,PASS
5G,1,802.11g,MCS7,20,161,16~20.5,18.6,-25,-34.2,2973,PASS
5G,1,802.11g,MCS7,20,165,16~20.5,18.41,-25,-34.8,3042,PASS
5G,2,802.11g,MCS7,20,184,16~20.5,17.89,-25,-36.2,2511,PASS
5G,2,802.11g,MCS7,20,36,16~20.5,17.82,-25,-35.3,2619,PASS
5G,2,802.11g,MCS7,20,40,16~20.5,17.43,-25,-35.4,2621,PASS
5G,2,802.11g,MCS7,20,44,16~20.5,18.01,-25,-30.6,2556,PASS
5G,2,802.11g,MCS7,20,48,16~20.5,18.2,-25,-30.2,2614,PASS
5G,2,802.11g,MCS7,20,52,16~20.5,17.85,-25,-34,2676,PASS
5G,2,802.11g,MCS7,20,56,16~20.5,18.04,-25,-35,2615,PASS
5G,2,802.11g,MCS7,20,60,16~20.5,18.17,-25,-34.2,2680,PASS
5G,2,802.11g,MCS7,20,64,16~20.5,17.89,-25,-35.4,2721,PASS
5G,2,802.11g,MCS7,20,100,16~20.5,17.65,-25,-38,2661,PASS
5G,2,802.11g,MCS7,20,104,16~20.5,17.68,-25,-38,2782,PASS
5G,2,802.11g,MCS7,20,108,16~20.5,19.3,-25,-34.5,2718,PASS
5G,2,802.11g,MCS7,20,112,16~20.5,18.47,-25,-33.8,2769,PASS
5G,2,802.11g,MCS7,20,116,16~20.5,17.86,-25,-33.7,2774,PASS
5G,2,802.11g,MCS7,20,120,16~20.5,18.13,-25,-30.2,2887,PASS
5G,2,802.11g,MCS7,20,124,16~20.5,18.14,-25,-30.6,2837,PASS
5G,2,802.11g,MCS7,20,128,16~20.5,17.76,-25,-32.9,2863,PASS
5G,2,802.11g,MCS7,20,132,16~20.5,17.69,-25,-34.7,2838,PASS
5G,2,802.11g,MCS7,20,136,16~20.5,17.76,-25,-35.8,2876,PASS
5G,2,802.11g,MCS7,20,140,16~20.5,17.99,-25,-36.9,2883,PASS
5G,2,802.11g,MCS7,20,144,16~20.5,18.15,-25,-36.5,3078,PASS
5G,2,802.11g,MCS7,20,149,16~20.5,18.11,-25,-36.8,2886,PASS
5G,2,802.11g,MCS7,20,153,16~20.5,18.02,-25,-36.9,2787,PASS
5G,2,802.11g,MCS7,20,157,16~20.5,17.89,-25,-37.2,2944,PASS
5G,2,802.11g,MCS7,20,161,16~20.5,17.95,-25,-35.5,2906,PASS
5G,2,802.11g,MCS7,20,165,16~20.5,18.06,-25,-34.7,3007,PASS
5G,1,802.11n,MCS7,20,184,15~19.5,17.77,-28,-33.4,2719,PASS
5G,1,802.11n,MCS7,20,36,15~19.5,17.34,-28,-36,2859,PASS
5G,1,802.11n,MCS7,20,40,15~19.5,17.02,-28,-36.4,2790,PASS
5G,1,802.11n,MCS7,20,44,15~19.5,17.58,-28,-34.4,2782,PASS
5G,1,802.11n,MCS7,20,48,15~19.5,17.74,-28,-32.9,2905,PASS
5G,1,802.11n,MCS7,20,52,15~19.5,17.53,-28,-34.8,2858,PASS
5G,1,802.11n,MCS7,20,56,15~19.5,17.34,-28,-34.6,2878,PASS
5G,1,802.11n,MCS7,20,60,15~19.5,17.86,-28,-30.7,2865,PASS
5G,1,802.11n,MCS7,20,64,15~19.5,17.29,-28,-31.7,2797,PASS
5G,1,802.11n,MCS7,20,100,15~19.5,17.53,-28,-36.6,2901,PASS
5G,1,802.11n,MCS7,20,104,15~19.5,17.68,-28,-36.2,2967,PASS
5G,1,802.11n,MCS7,20,108,15~19.5,17.25,-28,-36.2,2986,PASS
5G,1,802.11n,MCS7,20,112,15~19.5,17.11,-28,-36.3,3015,PASS
5G,1,802.11n,MCS7,20,116,15~19.5,17.17,-28,-35.9,3108,PASS
5G,1,802.11n,MCS7,20,120,15~19.5,17.64,-28,-36.1,3084,PASS
5G,1,802.11n,MCS7,20,124,15~19.5,17.44,-28,-36.2,2838,PASS
5G,1,802.11n,MCS7,20,128,15~19.5,17.61,-28,-34.2,2927,PASS
5G,1,802.11n,MCS7,20,132,15~19.5,17.32,-28,-33.9,2911,PASS
5G,1,802.11n,MCS7,20,136,15~19.5,17.4,-28,-33.9,2853,PASS
5G,1,802.11n,MCS7,20,140,15~19.5,17.69,-28,-34.2,2872,PASS
5G,1,802.11n,MCS7,20,144,15~19.5,17.95,-28,-34.6,2857,PASS
5G,1,802.11n,MCS7,20,149,15~19.5,17.41,-28,-34.6,3028,PASS
5G,1,802.11n,MCS7,20,153,15~19.5,17.43,-28,-34.4,2996,PASS
5G,1,802.11n,MCS7,20,157,15~19.5,17.59,-28,-34.3,2909,PASS
5G,1,802.11n,MCS7,20,161,15~19.5,17.52,-28,-34.6,2937,PASS
5G,1,802.11n,MCS7,20,165,15~19.5,17.35,-28,-34.7,2962,PASS
5G,2,802.11n,MCS7,20,184,15~19.5,16.83,-28,-37,2616,PASS
5G,2,802.11n,MCS7,20,36,15~19.5,16.72,-28,-38.7,2821,PASS
5G,2,802.11n,MCS7,20,40,15~19.5,16.46,-28,-38.8,2796,PASS
5G,2,802.11n,MCS7,20,44,15~19.5,17.1,-28,-35.2,2692,PASS
5G,2,802.11n,MCS7,20,48,15~19.5,17.17,-28,-34.8,2733,PASS
5G,2,802.11n,MCS7,20,52,15~19.5,16.79,-28,-38.3,2749,PASS
5G,2,802.11n,MCS7,20,56,15~19.5,16.91,-28,-38.1,2764,PASS
5G,2,802.11n,MCS7,20,60,15~19.5,17.12,-28,-37.5,3008,PASS
5G,2,802.11n,MCS7,20,64,15~19.5,16.75,-28,-38.1,2893,PASS
5G,2,802.11n,MCS7,20,100,15~19.5,16.55,-28,-37.9,2976,PASS
5G,2,802.11n,MCS7,20,104,15~19.5,16.53,-28,-37.9,3042,PASS
5G,2,802.11n,MCS7,20,108,15~19.5,18.18,-28,-37.8,3062,PASS
5G,2,802.11n,MCS7,20,112,15~19.5,17.31,-28,-37.7,2787,PASS
5G,2,802.11n,MCS7,20,116,15~19.5,16.8,-28,-37.8,2902,PASS
5G,2,802.11n,MCS7,20,120,15~19.5,17.04,-28,-35.4,3192,PASS
5G,2,802.11n,MCS7,20,124,15~19.5,17.19,-28,-35.2,2951,PASS
5G,2,802.11n,MCS7,20,128,15~19.5,16.71,-28,-37.5,3058,PASS
5G,2,802.11n,MCS7,20,132,15~19.5,16.56,-28,-38.1,3126,PASS
5G,2,802.11n,MCS7,20,136,15~19.5,16.61,-28,-37.8,3093,PASS
5G,2,802.11n,MCS7,20,140,15~19.5,16.76,-28,-37.3,3055,PASS
5G,2,802.11n,MCS7,20,144,15~19.5,17.04,-28,-37.1,3191,PASS
5G,2,802.11n,MCS7,20,149,15~19.5,16.99,-28,-37.2,3212,PASS
5G,2,802.11n,MCS7,20,153,15~19.5,16.87,-28,-38,3202,PASS
5G,2,802.11n,MCS7,20,157,15~19.5,16.73,-28,-38.8,3082,PASS
5G,2,802.11n,MCS7,20,161,15~19.5,16.77,-28,-38.7,3038,PASS
5G,2,802.11n,MCS7,20,165,15~19.5,16.83,-28,-38,3307,PASS
5G,1,802.11ac,MCS0,20,184,19.5~24,21.25,-5,-21.8,3023,PASS
5G,1,802.11ac,MCS0,20,36,19.5~24,20.86,-5,-24.9,3152,PASS
5G,1,802.11ac,MCS0,20,40,19.5~24,20.49,-5,-25.5,3099,PASS
5G,1,802.11ac,MCS0,20,44,19.5~24,20.87,-5,-22.9,3214,PASS
5G,1,802.11ac,MCS0,20,48,19.5~24,20.81,-5,-22.9,3290,PASS
5G,1,802.11ac,MCS0,20,52,19.5~24,20.66,-5,-23.8,3110,PASS
5G,1,802.11ac,MCS0,20,56,19.5~24,20.58,-5,-23.3,3128,PASS
5G,1,802.11ac,MCS0,20,60,19.5~24,20.79,-5,-20.9,3233,PASS
5G,1,802.11ac,MCS0,20,64,19.5~24,20.26,-5,-20.9,2967,PASS
5G,1,802.11ac,MCS0,20,100,19.5~24,20.89,-5,-24.7,3078,PASS
5G,1,802.11ac,MCS0,20,104,19.5~24,21,-5,-25.2,3147,PASS
5G,1,802.11ac,MCS0,20,108,19.5~24,20.67,-5,-26.1,3069,PASS
5G,1,802.11ac,MCS0,20,112,19.5~24,20.65,-5,-26.9,2931,PASS
5G,1,802.11ac,MCS0,20,116,19.5~24,20.72,-5,-28.2,3058,PASS
5G,1,802.11ac,MCS0,20,120,19.5~24,21.11,-5,-26.1,3052,PASS
5G,1,802.11ac,MCS0,20,124,19.5~24,20.89,-5,-25.2,2795,PASS
5G,1,802.11ac,MCS0,20,128,19.5~24,20.82,-5,-23.3,2890,PASS
5G,1,802.11ac,MCS0,20,132,19.5~24,20.49,-5,-22.9,2734,PASS
5G,1,802.11ac,MCS0,20,136,19.5~24,20.69,-5,-22.7,2804,PASS
5G,1,802.11ac,MCS0,20,140,19.5~24,20.98,-5,-22.9,2582,PASS
5G,1,802.11ac,MCS0,20,144,19.5~24,21.31,-5,-23.4,2692,PASS
5G,1,802.11ac,MCS0,20,149,19.5~24,20.85,-5,-26.1,2595,PASS
5G,1,802.11ac,MCS0,20,153,19.5~24,20.91,-5,-27.4,2772,PASS
5G,1,802.11ac,MCS0,20,157,19.5~24,21.19,-5,-28.6,2520,PASS
5G,1,802.11ac,MCS0,20,161,19.5~24,21.3,-5,-28.6,2559,PASS
5G,1,802.11ac,MCS0,20,165,19.5~24,21.03,-5,-29,2560,PASS
5G,2,802.11ac,MCS0,20,184,19.5~24,20.69,-5,-28.2,2302,PASS
5G,2,802.11ac,MCS0,20,36,19.5~24,20.36,-5,-27.2,2256,PASS
5G,2,802.11ac,MCS0,20,40,19.5~24,20.07,-5,-26.4,2284,PASS
5G,2,802.11ac,MCS0,20,44,19.5~24,20.45,-5,-23.4,2322,PASS
5G,2,802.11ac,MCS0,20,48,19.5~24,20.41,-5,-23.6,2431,PASS
5G,2,802.11ac,MCS0,20,52,19.5~24,20.27,-5,-25.8,2299,PASS
5G,2,802.11ac,MCS0,20,56,19.5~24,20.46,-5,-26,2345,PASS
5G,2,802.11ac,MCS0,20,60,19.5~24,20.56,-5,-25.5,2390,PASS
5G,2,802.11ac,MCS0,20,64,19.5~24,20.31,-5,-26.5,2370,PASS
5G,2,802.11ac,MCS0,20,100,19.5~24,20.28,-5,-34,2392,PASS
5G,2,802.11ac,MCS0,20,104,19.5~24,20.34,-5,-35.4,2424,PASS
5G,2,802.11ac,MCS0,20,108,19.5~24,21.73,-5,-26.6,2416,PASS
5G,2,802.11ac,MCS0,20,112,19.5~24,20.82,-5,-26.4,2441,PASS
5G,2,802.11ac,MCS0,20,116,19.5~24,20.36,-5,-25.6,2469,PASS
5G,2,802.11ac,MCS0,20,120,19.5~24,20.47,-5,-23.4,2432,PASS
5G,2,802.11ac,MCS0,20,124,19.5~24,20.55,-5,-23.1,2429,PASS
5G,2,802.11ac,MCS0,20,128,19.5~24,20.18,-5,-25.1,2445,PASS
5G,2,802.11ac,MCS0,20,132,19.5~24,20.23,-5,-25.9,2478,PASS
5G,2,802.11ac,MCS0,20,136,19.5~24,20.26,-5,-27.8,2449,PASS
5G,2,802.11ac,MCS0,20,140,19.5~24,20.66,-5,-29.1,2343,PASS
5G,2,802.11ac,MCS0,20,144,19.5~24,21.08,-5,-29.9,2561,PASS
5G,2,802.11ac,MCS0,20,149,19.5~24,20.89,-5,-30.2,2535,PASS
5G,2,802.11ac,MCS0,20,153,19.5~24,20.68,-5,-30,2560,PASS
5G,2,802.11ac,MCS0,20,157,19.5~24,20.52,-5,-29.5,2418,PASS
5G,2,802.11ac,MCS0,20,161,19.5~24,20.59,-5,-27.4,2410,PASS
5G,2,802.11ac,MCS0,20,165,19.5~24,20.66,-5,-26.3,2520,PASS
5G,1,802.11ac,MCS9,20,184,14.5~19,17.23,-32,-35.5,2031,PASS
5G,1,802.11ac,MCS9,20,36,14.5~19,16.49,-32,-37.9,2084,PASS
5G,1,802.11ac,MCS9,20,40,14.5~19,16.32,-32,-37.7,2020,PASS
5G,1,802.11ac,MCS9,20,44,14.5~19,16.86,-32,-35.9,2089,PASS
5G,1,802.11ac,MCS9,20,48,14.5~19,17.05,-32,-35.8,2096,PASS
5G,1,802.11ac,MCS9,20,52,14.5~19,16.73,-32,-37.1,2074,PASS
5G,1,802.11ac,MCS9,20,56,14.5~19,16.76,-32,-36.3,2049,PASS
5G,1,802.11ac,MCS9,20,60,14.5~19,17.21,-32,-33.4,2187,PASS
5G,1,802.11ac,MCS9,20,64,14.5~19,16.63,-32,-34.1,2112,PASS
5G,1,802.11ac,MCS9,20,100,14.5~19,16.81,-32,-37.3,2119,PASS
5G,1,802.11ac,MCS9,20,104,14.5~19,16.94,-32,-37.2,2137,PASS
5G,1,802.11ac,MCS9,20,108,14.5~19,16.65,-32,-36.6,2356,PASS
5G,1,802.11ac,MCS9,20,112,14.5~19,16.47,-32,-36.2,2182,PASS
5G,1,802.11ac,MCS9,20,116,14.5~19,16.55,-32,-36.1,2046,PASS
5G,1,802.11ac,MCS9,20,120,14.5~19,17.03,-32,-36.4,2258,PASS
5G,1,802.11ac,MCS9,20,124,14.5~19,16.69,-32,-36.6,2236,PASS
5G,1,802.11ac,MCS9,20,128,14.5~19,17.01,-32,-36,2178,PASS
5G,1,802.11ac,MCS9,20,132,14.5~19,16.59,-32,-35.9,2245,PASS
5G,1,802.11ac,MCS9,20,136,14.5~19,16.73,-32,-35.4,2051,PASS
5G,1,802.11ac,MCS9,20,140,14.5~19,17.02,-32,-35.4,2235,PASS
5G,1,802.11ac,MCS9,20,144,14.5~19,17.28,-32,-35,2216,PASS
5G,1,802.11ac,MCS9,20,149,14.5~19,16.72,-32,-34.9,2252,PASS
5G,1,802.11ac,MCS9,20,153,14.5~19,16.71,-32,-34.7,2252,PASS
5G,1,802.11ac,MCS9,20,157,14.5~19,16.91,-32,-34.6,2302,PASS
5G,1,802.11ac,MCS9,20,161,14.5~19,16.89,-32,-34.7,2238,PASS
5G,1,802.11ac,MCS9,20,165,14.5~19,16.66,-32,-34.8,2267,PASS
5G,2,802.11ac,MCS9,20,184,14.5~19,16.21,-32,-36.9,2068,PASS
5G,2,802.11ac,MCS9,20,36,14.5~19,16.09,-32,-39,2179,PASS
5G,2,802.11ac,MCS9,20,40,14.5~19,15.81,-32,-39.1,2116,PASS
5G,2,802.11ac,MCS9,20,44,14.5~19,16.55,-32,-36.7,2223,PASS
5G,2,802.11ac,MCS9,20,48,14.5~19,16.62,-32,-37,2268,PASS
5G,2,802.11ac,MCS9,20,52,14.5~19,16.14,-32,-38.9,2159,PASS
5G,2,802.11ac,MCS9,20,56,14.5~19,16.26,-32,-38.6,2118,PASS
5G,2,802.11ac,MCS9,20,60,14.5~19,16.44,-32,-38.1,2219,PASS
5G,2,802.11ac,MCS9,20,64,14.5~19,16.1,-32,-38.1,2214,PASS
5G,2,802.11ac,MCS9,20,100,14.5~19,15.85,-32,-38,2371,PASS
5G,2,802.11ac,MCS9,20,104,14.5~19,15.92,-32,-37.8,2259,PASS
5G,2,802.11ac,MCS9,20,108,14.5~19,17.56,-32,-37.8,2326,PASS
5G,2,802.11ac,MCS9,20,112,14.5~19,16.76,-32,-38.5,2280,PASS
5G,2,802.11ac,MCS9,20,116,14.5~19,16.21,-32,-38.6,2423,PASS
5G,2,802.11ac,MCS9,20,120,14.5~19,16.45,-32,-37.1,2385,PASS
5G,2,802.11ac,MCS9,20,124,14.5~19,16.53,-32,-37,2302,PASS
5G,2,802.11ac,MCS9,20,128,14.5~19,16.14,-32,-38.1,2398,PASS
5G,2,802.11ac,MCS9,20,132,14.5~19,15.91,-32,-38.1,2498,PASS
5G,2,802.11ac,MCS9,20,136,14.5~19,16.02,-32,-37.6,2399,PASS
5G,2,802.11ac,MCS9,20,140,14.5~19,16.12,-32,-37.3,2576,PASS
5G,2,802.11ac,MCS9,20,144,14.5~19,16.45,-32,-37.2,2478,PASS
5G,2,802.11ac,MCS9,20,149,14.5~19,16.37,-32,-37.1,2451,PASS
5G,2,802.11ac,MCS9,20,153,14.5~19,16.25,-32,-37.8,2489,PASS
5G,2,802.11ac,MCS9,20,157,14.5~19,16.18,-32,-38.6,2528,PASS
5G,2,802.11ac,MCS9,20,161,14.5~19,16.18,-32,-38.6,2460,PASS
5G,2,802.11ac,MCS9,20,165,14.5~19,16.21,-32,-38.3,2547,PASS
5G,1,802.11ac,MCS0,80,42,19~23.5,21.11,-5,-22.6,2550,PASS
5G,1,802.11ac,MCS0,80,58,19~23.5,21.03,-5,-20.2,2344,PASS
5G,1,802.11ac,MCS0,80,106,19~23.5,20.8,-5,-24.8,2413,PASS
5G,1,802.11ac,MCS0,80,122,19~23.5,20.9,-5,-24.3,2346,PASS
5G,1,802.11ac,MCS0,80,138,19~23.5,20.66,-5,-22.5,2531,PASS
5G,1,802.11ac,MCS0,80,155,19~23.5,21.07,-5,-26.7,2504,PASS
5G,2,802.11ac,MCS0,80,42,19~23.5,20.51,-5,-22.6,2198,PASS
5G,2,802.11ac,MCS0,80,58,19~23.5,20.6,-5,-24,2259,PASS
5G,2,802.11ac,MCS0,80,106,19~23.5,22.06,-5,-25.3,2180,PASS
5G,2,802.11ac,MCS0,80,122,19~23.5,20.44,-5,-22.4,2241,PASS
5G,2,802.11ac,MCS0,80,138,19~23.5,20.56,-5,-27.2,2540,PASS
5G,2,802.11ac,MCS0,80,155,19~23.5,20.55,-5,-28.2,2443,PASS
5G,1,802.11ac,MCS9,80,42,14~18.5,16.57,-32,-37.1,2258,PASS
5G,1,802.11ac,MCS9,80,58,14~18.5,17.21,-32,-35.3,2155,PASS
5G,1,802.11ac,MCS9,80,106,14~18.5,16.5,-32,-36.7,2238,PASS
5G,1,802.11ac,MCS9,80,122,14~18.5,16.41,-32,-36.3,2178,PASS
5G,1,802.11ac,MCS9,80,138,14~18.5,16.58,-32,-35.6,2332,PASS
5G,1,802.11ac,MCS9,80,155,14~18.5,16.52,-32,-34.6,2282,PASS
5G,2,802.11ac,MCS9,80,42,14~18.5,16.32,-32,-38,2114,PASS
5G,2,802.11ac,MCS9,80,58,14~18.5,16.24,-32,-38.4,2162,PASS
5G,2,802.11ac,MCS9,80,106,14~18.5,17.62,-32,-36.9,2090,PASS
5G,2,802.11ac,MCS9,80,122,14~18.5,16.27,-32,-37.8,2155,PASS
5G,2,802.11ac,MCS9,80,138,14~18.5,15.81,-32,-37.2,2386,PASS
5G,2,802.11ac,MCS9,80,155,14~18.5,15.77,-32,-37.7,2434,PASS
