RANGEFREQ,ANTEN,WIFI,RATE,BANDWIDTH,CHANNEL,POWER-LIMIT,POWER-ACTUAL,EVM-MAX,EVM-ACTUAL,FREQ-ERROR,RESULT
5G,1,802.11ac,MCS0,20,100,19.5~24,21.63,-5,-22.6,-11363,PASS
5G,1,802.11ac,MCS0,20,104,19.5~24,21.92,-5,-22.7,-11386,PASS
5G,1,802.11ac,MCS0,20,108,19.5~24,20.89,-5,-26.3,-11613,PASS
5G,1,802.11ac,MCS0,20,112,19.5~24,20.79,-5,-27.5,-11775,PASS
5G,1,802.11ac,MCS0,20,116,19.5~24,20.89,-5,-28.8,-11728,PASS
5G,1,802.11ac,MCS0,20,120,19.5~24,20.34,-5,-30.7,-11943,PASS
5G,1,802.11ac,MCS0,20,124,19.5~24,20.03,-5,-30.2,-12096,PASS
5G,1,802.11ac,MCS0,20,128,19.5~24,21.26,-5,-23.3,-12004,PASS
5G,1,802.11ac,MCS0,20,132,19.5~24,20.7,-5,-23,-12080,PASS
5G,1,802.11ac,MCS0,20,136,19.5~24,20.94,-5,-22.9,-12124,PASS
5G,1,802.11ac,MCS0,20,140,19.5~24,21.51,-5,-21.1,-12336,PASS
5G,1,802.11ac,MCS0,20,144,19.5~24,21.78,-5,-21.6,-12217,PASS
5G,1,802.11ac,MCS0,20,149,19.5~24,20.87,-5,-26.8,-12426,PASS
5G,1,802.11ac,MCS0,20,153,19.5~24,20.94,-5,-28.4,-12542,PASS
5G,1,802.11ac,MCS0,20,157,19.5~24,21.34,-5,-29.4,-12575,PASS
5G,1,802.11ac,MCS0,20,161,19.5~24,20.98,-5,-31.3,-12672,PASS
5G,1,802.11ac,MCS0,20,165,19.5~24,21.6,-5,-28,-12576,PASS
5G,2,802.11ac,MCS0,20,184,19.5~24,21.94,-5,-22.7,-10588,PASS
5G,2,802.11ac,MCS0,20,36,19.5~24,21.48,-5,-21.5,-11144,PASS
5G,2,802.11ac,MCS0,20,40,19.5~24,20.98,-5,-21.4,-11212,PASS
5G,2,802.11ac,MCS0,20,44,19.5~24,21.1,-5,-19.2,-11239,PASS
5G,2,802.11ac,MCS0,20,48,19.5~24,21.07,-5,-19.2,-11300,PASS
5G,2,802.11ac,MCS0,20,52,19.5~24,21.46,-5,-19.1,-11644,PASS
5G,2,802.11ac,MCS0,20,56,19.5~24,21.65,-5,-19,-11477,PASS
5G,2,802.11ac,MCS0,20,60,19.5~24,22.05,-5,-17.7,-11701,PASS
5G,2,802.11ac,MCS0,20,64,19.5~24,21.87,-5,-18.3,-11597,PASS
5G,2,802.11ac,MCS0,20,100,19.5~24,21.8,-5,-24.4,-12127,PASS
5G,2,802.11ac,MCS0,20,104,19.5~24,21.81,-5,-26.2,-12076,PASS
5G,2,802.11ac,MCS0,20,108,19.5~24,21.13,-5,-26.7,-12117,PASS
5G,2,802.11ac,MCS0,20,112,19.5~24,20.4,-5,-26.6,-12202,PASS
5G,2,802.11ac,MCS0,20,116,19.5~24,19.8,-5,-26.1,-12100,PASS
5G,2,802.11ac,MCS0,20,120,19.5~24,19.44,-5,-25.4,-12241,FAIL
5G,2,802.11ac,MCS0,20,124,19.5~24,19.46,-5,-25,-12259,FAIL
5G,2,802.11ac,MCS0,20,128,19.5~24,20.52,-5,-21.8,-12334,PASS
5G,2,802.11ac,MCS0,20,132,19.5~24,20.53,-5,-22.5,-12481,PASS
5G,2,802.11ac,MCS0,20,136,19.5~24,20.6,-5,-23.9,-12371,PASS
5G,2,802.11ac,MCS0,20,140,19.5~24,21.04,-5,-24.9,-12574,PASS
5G,2,802.11ac,MCS0,20,144,19.5~24,21.17,-5,-25.9,-12449,PASS
5G,2,802.11ac,MCS0,20,149,19.5~24,21.35,-5,-26.4,-12591,PASS
5G,2,802.11ac,MCS0,20,153,19.5~24,21.45,-5,-26.1,-12811,PASS
5G,2,802.11ac,MCS0,20,157,19.5~24,21.41,-5,-25.8,-12809,PASS
5G,2,802.11ac,MCS0,20,161,19.5~24,20.02,-5,-18.6,-12831,PASS
5G,2,802.11ac,MCS0,20,165,19.5~24,20.53,-5,-25.4,-12792,PASS
5G,1,802.11ac,MCS9,20,184,14.5~19,17.86,-32,-35.6,-10936,PASS
5G,1,802.11ac,MCS9,20,36,14.5~19,17.24,-32,-37.1,-11499,PASS
5G,1,802.11ac,MCS9,20,40,14.5~19,16.86,-32,-37.8,-11612,PASS
5G,1,802.11ac,MCS9,20,44,14.5~19,17.51,-32,-35.8,-11720,PASS
5G,1,802.11ac,MCS9,20,48,14.5~19,17.52,-32,-35.7,-11696,PASS
5G,1,802.11ac,MCS9,20,52,14.5~19,17.5,-32,-35.7,-11790,PASS
5G,1,802.11ac,MCS9,20,56,14.5~19,17.26,-32,-35.3,-11974,PASS
5G,1,802.11ac,MCS9,20,60,14.5~19,17.38,-32,-33.7,-11916,PASS
5G,1,802.11ac,MCS9,20,64,14.5~19,16.64,-32,-34.6,-12082,PASS
5G,1,802.11ac,MCS9,20,100,14.5~19,17.84,-32,-36.1,-12373,PASS
5G,1,802.11ac,MCS9,20,104,14.5~19,18.13,-32,-35.7,-12314,PASS
5G,1,802.11ac,MCS9,20,108,14.5~19,16.72,-32,-37.3,-12491,PASS
5G,1,802.11ac,MCS9,20,112,14.5~19,16.57,-32,-37.1,-12692,PASS
5G,1,802.11ac,MCS9,20,116,14.5~19,16.6,-32,-36.9,-12554,PASS
5G,1,802.11ac,MCS9,20,120,14.5~19,15.79,-32,-37.4,-12600,PASS
5G,1,802.11ac,MCS9,20,124,14.5~19,15.53,-32,-37.7,-12756,PASS
5G,1,802.11ac,MCS9,20,128,14.5~19,17.41,-32,-36.5,-12741,PASS
5G,1,802.11ac,MCS9,20,132,14.5~19,17.03,-32,-36.2,-12890,PASS
5G,1,802.11ac,MCS9,20,136,14.5~19,17.17,-32,-35,-12830,PASS
5G,1,802.11ac,MCS9,20,140,14.5~19,18.07,-32,-33.1,-12878,PASS
5G,1,802.11ac,MCS9,20,144,14.5~19,18.37,-32,-33.9,-12956,PASS
5G,1,802.11ac,MCS9,20,149,14.5~19,16.64,-32,-36.1,-12960,PASS
5G,1,802.11ac,MCS9,20,153,14.5~19,16.7,-32,-35.7,-13013,PASS
5G,1,802.11ac,MCS9,20,157,14.5~19,16.91,-32,-35.5,-13077,PASS
5G,1,802.11ac,MCS9,20,161,14.5~19,16.5,-32,-36.3,-13093,PASS
5G,1,802.11ac,MCS9,20,165,14.5~19,17.4,-32,-35.9,-13146,PASS
5G,2,802.11ac,MCS9,20,184,14.5~19,17.91,-32,-35.2,-11062,PASS
5G,2,802.11ac,MCS9,20,36,14.5~19,17.68,-32,-34.3,-11520,PASS
5G,2,802.11ac,MCS9,20,40,14.5~19,17.29,-32,-33.9,-11604,PASS
5G,2,802.11ac,MCS9,20,44,14.5~19,17.88,-32,-30.2,-11573,FAIL
5G,2,802.11ac,MCS9,20,48,14.5~19,17.93,-32,-30.1,-11709,FAIL
5G,2,802.11ac,MCS9,20,52,14.5~19,18.07,-32,-30.6,-11626,FAIL
5G,2,802.11ac,MCS9,20,56,14.5~19,18.26,-32,-31,-11719,FAIL
5G,2,802.11ac,MCS9,20,60,14.5~19,18.93,-32,-28.7,-11672,FAIL
5G,2,802.11ac,MCS9,20,64,14.5~19,18.61,-32,-29.7,-11844,FAIL
5G,2,802.11ac,MCS9,20,100,14.5~19,17.71,-32,-37.5,-12106,PASS
5G,2,802.11ac,MCS9,20,104,14.5~19,17.85,-32,-37.6,-12278,PASS
5G,2,802.11ac,MCS9,20,108,14.5~19,17.14,-32,-37.8,-12170,PASS
5G,2,802.11ac,MCS9,20,112,14.5~19,16.35,-32,-38.4,-12334,PASS
5G,2,802.11ac,MCS9,20,116,14.5~19,15.78,-32,-38.3,-12168,PASS
5G,2,802.11ac,MCS9,20,120,14.5~19,15.24,-32,-38.5,-12273,PASS
5G,2,802.11ac,MCS9,20,124,14.5~19,15.32,-32,-38.2,-12427,PASS
5G,2,802.11ac,MCS9,20,128,14.5~19,16.74,-32,-35.6,-12496,PASS
5G,2,802.11ac,MCS9,20,132,14.5~19,16.58,-32,-36.8,-12392,PASS
5G,2,802.11ac,MCS9,20,136,14.5~19,16.67,-32,-37.1,-12461,PASS
5G,2,802.11ac,MCS9,20,140,14.5~19,16.86,-32,-37.1,-12543,PASS
5G,2,802.11ac,MCS9,20,144,14.5~19,17.18,-32,-37,-12477,PASS
5G,2,802.11ac,MCS9,20,149,14.5~19,17.31,-32,-36.9,-12551,PASS
5G,2,802.11ac,MCS9,20,153,14.5~19,17.23,-32,-37.6,-12521,PASS
5G,2,802.11ac,MCS9,20,157,14.5~19,17.11,-32,-38,-12677,PASS
5G,2,802.11ac,MCS9,20,161,14.5~19,17.15,-32,-37.8,-12691,PASS
5G,2,802.11ac,MCS9,20,165,14.5~19,16.13,-32,-38.1,-12629,PASS
5G,1,802.11ac,MCS0,80,42,19~23.5,21.47,-5,-23,-11060,PASS
5G,1,802.11ac,MCS0,80,58,19~23.5,21.38,-5,-20.5,-11446,PASS
5G,1,802.11ac,MCS0,80,106,19~23.5,21.05,-5,-25.3,-12051,PASS
5G,1,802.11ac,MCS0,80,122,19~23.5,19.91,-5,-28.7,-12177,PASS
5G,1,802.11ac,MCS0,80,138,19~23.5,21.28,-5,-22.1,-12333,PASS
5G,1,802.11ac,MCS0,80,155,19~23.5,21.14,-5,-27.9,-12677,PASS
5G,2,802.11ac,MCS0,80,42,19~23.5,19.41,-5,-14,-11246,PASS
5G,2,802.11ac,MCS0,80,58,19~23.5,22.17,-5,-16.8,-11492,PASS
5G,2,802.11ac,MCS0,80,106,19~23.5,21.56,-5,-25.1,-12069,PASS
5G,2,802.11ac,MCS0,80,122,19~23.5,19.61,-5,-23.9,-12266,PASS
5G,2,802.11ac,MCS0,80,138,19~23.5,21.01,-5,-23.5,-12433,PASS
5G,2,802.11ac,MCS0,80,155,19~23.5,21.4,-5,-24.6,-12676,PASS
5G,1,802.11ac,MCS9,80,42,14~18.5,17.19,-32,-36.3,-11309,PASS
5G,1,802.11ac,MCS9,80,58,14~18.5,17.51,-32,-35.1,-11596,PASS
5G,1,802.11ac,MCS9,80,106,14~18.5,16.7,-32,-37.6,-12084,PASS
5G,1,802.11ac,MCS9,80,122,14~18.5,15.2,-32,-37.3,-12311,PASS
5G,1,802.11ac,MCS9,80,138,14~18.5,17.09,-32,-36.5,-12315,PASS
5G,1,802.11ac,MCS9,80,155,14~18.5,16.63,-32,-35.6,-12671,PASS
5G,2,802.11ac,MCS9,80,42,14~18.5,17.78,-32,-31.7,-11308,FAIL
5G,2,802.11ac,MCS9,80,58,14~18.5,18.75,-32,-29.7,-11401,FAIL
5G,2,802.11ac,MCS9,80,106,14~18.5,17.11,-32,-37.8,-12117,PASS
5G,2,802.11ac,MCS9,80,122,14~18.5,15,-32,-38.2,-12126,PASS
5G,2,802.11ac,MCS9,80,138,14~18.5,16.47,-32,-36.9,-12262,PASS
5G,2,802.11ac,MCS9,80,155,14~18.5,16.74,-32,-37,-12589,PASS
